county,cumulative_at_least_one_dose,date,population,cumulative_fully_vaccinated
Mono,8598,2021-06-20,13961.0,7874
Mono,8603,2021-06-21,13961.0,7884
Mono,8608,2021-06-22,13961.0,7892
Mono,8618,2021-06-23,13961.0,7903
Mono,8623,2021-06-24,13961.0,7908
Mono,8633,2021-06-25,13961.0,7934
Mono,8633,2021-06-26,13961.0,7935
Mono,8634,2021-06-27,13961.0,7935
Mono,8640,2021-06-28,13961.0,7943
Mono,8645,2021-06-29,13961.0,7944
Mono,8650,2021-06-30,13961.0,7948
Mono,8655,2021-07-01,13961.0,7954
Mono,8670,2021-07-02,13961.0,7979
Mono,8670,2021-07-03,13961.0,7979
Mono,8670,2021-07-04,13961.0,7979
Mono,8674,2021-07-05,13961.0,7980
Mono,8682,2021-07-06,13961.0,7987
Mono,8684,2021-07-07,13961.0,7992
Mono,8689,2021-07-08,13961.0,7998
Mono,8691,2021-07-09,13961.0,8001
Mono,8693,2021-07-10,13961.0,8002
Mono,8693,2021-07-11,13961.0,8002
Mono,8704,2021-07-12,13961.0,8007
Mono,8707,2021-07-13,13961.0,8007
Mono,8714,2021-07-14,13961.0,8013
Mono,8721,2021-07-15,13961.0,8018
Mono,8725,2021-07-16,13961.0,8020
Mono,8730,2021-07-17,13961.0,8020
Mono,8730,2021-07-18,13961.0,8020
Mono,8779,2021-07-19,13961.0,8034
Mono,8784,2021-07-20,13961.0,8043
Mono,8787,2021-07-21,13961.0,8044
Mono,8799,2021-07-22,13961.0,8049
Mono,8819,2021-07-23,13961.0,8056
Mono,8821,2021-07-24,13961.0,8057
Mono,8821,2021-07-25,13961.0,8057
Mono,8827,2021-07-26,13961.0,8058
Mono,8836,2021-07-27,13961.0,8061
Mono,8851,2021-07-28,13961.0,8064
Mono,8855,2021-07-29,13961.0,8066
Mono,8859,2021-07-30,13961.0,8066
Mono,8866,2021-07-31,13961.0,8066
Mono,8866,2021-08-01,13961.0,8066
Mono,8878,2021-08-02,13961.0,8071
Mono,8883,2021-08-03,13961.0,8076
Mono,8894,2021-08-04,13961.0,8080
Mono,8902,2021-08-05,13961.0,8082
Mono,8966,2021-08-06,13961.0,8132
Mono,8970,2021-08-07,13961.0,8132
Mono,8971,2021-08-08,13961.0,8132
Mono,8985,2021-08-09,13961.0,8140
Mono,8995,2021-08-10,13961.0,8145
Mono,9002,2021-08-11,13961.0,8151
Mono,9020,2021-08-12,13961.0,8159
Mono,9027,2021-08-13,13961.0,8163
Mono,9031,2021-08-14,13961.0,8168
Mono,9031,2021-08-15,13961.0,8168
Mono,9040,2021-08-16,13961.0,8177
Monterey,0,2020-12-15,448732.0,0
Monterey,6,2020-12-16,448732.0,0
Monterey,94,2020-12-17,448732.0,0
Monterey,591,2020-12-18,448732.0,0
Monterey,1171,2020-12-19,448732.0,0
Monterey,1592,2020-12-20,448732.0,0
Monterey,2316,2020-12-21,448732.0,0
Monterey,2868,2020-12-22,448732.0,0
Monterey,3315,2020-12-23,448732.0,0
Monterey,3401,2020-12-24,448732.0,0
Monterey,3407,2020-12-25,448732.0,0
Monterey,3501,2020-12-26,448732.0,0
Monterey,3508,2020-12-27,448732.0,0
Monterey,4002,2020-12-28,448732.0,0
Monterey,4923,2020-12-29,448732.0,0
Monterey,5499,2020-12-30,448732.0,0
Monterey,5535,2020-12-31,448732.0,0
Monterey,5548,2021-01-01,448732.0,0
Monterey,5688,2021-01-02,448732.0,0
Monterey,5720,2021-01-03,448732.0,0
Monterey,6134,2021-01-04,448732.0,0
Monterey,6891,2021-01-05,448732.0,14
Monterey,7548,2021-01-06,448732.0,40
Monterey,7982,2021-01-07,448732.0,370
Monterey,8395,2021-01-08,448732.0,1081
Monterey,8721,2021-01-09,448732.0,1732
Monterey,8730,2021-01-10,448732.0,1997
Monterey,9106,2021-01-11,448732.0,2701
Monterey,9360,2021-01-12,448732.0,2970
Monterey,10560,2021-01-13,448732.0,3017
Monterey,11758,2021-01-14,448732.0,3039
Monterey,12833,2021-01-15,448732.0,3051
Monterey,13197,2021-01-16,448732.0,3056
Monterey,13498,2021-01-17,448732.0,3069
Monterey,13887,2021-01-18,448732.0,3093
Monterey,14325,2021-01-19,448732.0,3266
Monterey,14669,2021-01-20,448732.0,3481
Monterey,15494,2021-01-21,448732.0,3595
Monterey,16562,2021-01-22,448732.0,3636
Monterey,16701,2021-01-23,448732.0,3761
Monterey,16733,2021-01-24,448732.0,3796
Monterey,16942,2021-01-25,448732.0,4431
Monterey,17303,2021-01-26,448732.0,5221
Monterey,17762,2021-01-27,448732.0,5720
Monterey,19496,2021-01-28,448732.0,6074
Monterey,20700,2021-01-29,448732.0,6193
Monterey,20948,2021-01-30,448732.0,6457
Monterey,21461,2021-01-31,448732.0,6468
Monterey,22550,2021-02-01,448732.0,7049
Monterey,24144,2021-02-02,448732.0,7694
Monterey,25742,2021-02-03,448732.0,8492
Monterey,28255,2021-02-04,448732.0,8852
Monterey,31542,2021-02-05,448732.0,9303
Monterey,32338,2021-02-06,448732.0,9657
Monterey,32445,2021-02-07,448732.0,9878
Monterey,32884,2021-02-08,448732.0,9991
Monterey,33507,2021-02-09,448732.0,10311
Monterey,34797,2021-02-10,448732.0,11186
Monterey,36371,2021-02-11,448732.0,12184
Monterey,37944,2021-02-12,448732.0,13319
Monterey,38972,2021-02-13,448732.0,13415
Monterey,39532,2021-02-14,448732.0,13486
Monterey,40531,2021-02-15,448732.0,13914
Monterey,41429,2021-02-16,448732.0,14148
Monterey,43128,2021-02-17,448732.0,14498
Monterey,44065,2021-02-18,448732.0,15867
Monterey,45461,2021-02-19,448732.0,17517
Monterey,46524,2021-02-20,448732.0,17594
Monterey,47817,2021-02-21,448732.0,17682
Monterey,48526,2021-02-22,448732.0,18118
Monterey,48878,2021-02-23,448732.0,18856
Monterey,50824,2021-02-24,448732.0,19602
Monterey,52437,2021-02-25,448732.0,22744
Monterey,55235,2021-02-26,448732.0,25557
Monterey,56121,2021-02-27,448732.0,25809
Monterey,57262,2021-02-28,448732.0,26318
Monterey,58088,2021-03-01,448732.0,26916
Monterey,60175,2021-03-02,448732.0,27848
Monterey,61521,2021-03-03,448732.0,29852
Monterey,64655,2021-03-04,448732.0,31549
Monterey,68023,2021-03-05,448732.0,32240
Monterey,72674,2021-03-06,448732.0,33180
Monterey,73239,2021-03-07,448732.0,33551
Monterey,74770,2021-03-08,448732.0,34118
Monterey,76584,2021-03-09,448732.0,34644
Monterey,78609,2021-03-10,448732.0,36409
Monterey,81424,2021-03-11,448732.0,38229
Monterey,84361,2021-03-12,448732.0,39985
Monterey,88781,2021-03-13,448732.0,41404
Monterey,89326,2021-03-14,448732.0,43073
Monterey,91916,2021-03-15,448732.0,44852
Monterey,94474,2021-03-16,448732.0,46313
Monterey,99108,2021-03-17,448732.0,47977
Monterey,102500,2021-03-18,448732.0,49390
Monterey,106916,2021-03-19,448732.0,50758
Monterey,109937,2021-03-20,448732.0,51866
Monterey,110533,2021-03-21,448732.0,51945
Monterey,112908,2021-03-22,448732.0,52176
Monterey,115546,2021-03-23,448732.0,53742
Monterey,119729,2021-03-24,448732.0,55180
Monterey,122774,2021-03-25,448732.0,57937
Monterey,125680,2021-03-26,448732.0,60731
Monterey,129169,2021-03-27,448732.0,62602
Monterey,129812,2021-03-28,448732.0,63117
Monterey,131849,2021-03-29,448732.0,64405
Monterey,134713,2021-03-30,448732.0,66249
Monterey,138921,2021-03-31,448732.0,68328
Monterey,142450,2021-04-01,448732.0,71495
Monterey,145735,2021-04-02,448732.0,73109
Monterey,148014,2021-04-03,448732.0,77903
Monterey,148530,2021-04-04,448732.0,78198
Monterey,150280,2021-04-05,448732.0,80763
Monterey,151998,2021-04-06,448732.0,83101
Monterey,155214,2021-04-07,448732.0,86191
Monterey,159467,2021-04-08,448732.0,89657
Monterey,162422,2021-04-09,448732.0,93200
Monterey,169608,2021-04-10,448732.0,98565
Monterey,174694,2021-04-11,448732.0,99633
Monterey,176020,2021-04-12,448732.0,102753
Monterey,177521,2021-04-13,448732.0,104475
Monterey,179449,2021-04-14,448732.0,109628
Monterey,183347,2021-04-15,448732.0,111734
Monterey,185594,2021-04-16,448732.0,114470
Monterey,189425,2021-04-17,448732.0,116562
Monterey,189694,2021-04-18,448732.0,117204
Monterey,191357,2021-04-19,448732.0,119200
Monterey,192941,2021-04-20,448732.0,121593
Monterey,196074,2021-04-21,448732.0,124950
Monterey,198142,2021-04-22,448732.0,127877
Monterey,200511,2021-04-23,448732.0,131423
Monterey,202255,2021-04-24,448732.0,134279
Monterey,203074,2021-04-25,448732.0,134746
Monterey,204113,2021-04-26,448732.0,137628
Monterey,205549,2021-04-27,448732.0,139362
Monterey,208068,2021-04-28,448732.0,140881
Monterey,209917,2021-04-29,448732.0,143910
Monterey,210856,2021-04-30,448732.0,146370
Monterey,211607,2021-05-01,448732.0,151501
Monterey,211955,2021-05-02,448732.0,155687
Monterey,212677,2021-05-03,448732.0,157679
Monterey,213461,2021-05-04,448732.0,158921
Monterey,214679,2021-05-05,448732.0,161342
Monterey,216088,2021-05-06,448732.0,164640
Monterey,216926,2021-05-07,448732.0,166159
Monterey,218249,2021-05-08,448732.0,167946
Monterey,218414,2021-05-09,448732.0,168223
Monterey,219018,2021-05-10,448732.0,170566
Monterey,219900,2021-05-11,448732.0,171732
Monterey,220901,2021-05-12,448732.0,174984
Monterey,222550,2021-05-13,448732.0,176174
Monterey,223414,2021-05-14,448732.0,177366
Monterey,224644,2021-05-15,448732.0,179855
Monterey,225014,2021-05-16,448732.0,180585
Monterey,226177,2021-05-17,448732.0,181792
Monterey,227079,2021-05-18,448732.0,182853
Monterey,229135,2021-05-19,448732.0,184708
Monterey,230273,2021-05-20,448732.0,186648
Monterey,231504,2021-05-21,448732.0,188995
Monterey,232658,2021-05-22,448732.0,190357
Monterey,233182,2021-05-23,448732.0,190733
Monterey,233828,2021-05-24,448732.0,191925
Monterey,234489,2021-05-25,448732.0,192880
Monterey,235560,2021-05-26,448732.0,194617
Monterey,236513,2021-05-27,448732.0,196260
Monterey,237328,2021-05-28,448732.0,197278
Monterey,237766,2021-05-29,448732.0,197885
Monterey,237927,2021-05-30,448732.0,198129
Monterey,237988,2021-05-31,448732.0,198263
Monterey,238667,2021-06-01,448732.0,199490
Monterey,239426,2021-06-02,448732.0,200515
Monterey,240001,2021-06-03,448732.0,202249
Monterey,240613,2021-06-04,448732.0,203065
Monterey,241720,2021-06-05,448732.0,204807
Monterey,242008,2021-06-06,448732.0,205062
Monterey,242423,2021-06-07,448732.0,205645
Monterey,242878,2021-06-08,448732.0,206460
Monterey,243637,2021-06-09,448732.0,208805
Monterey,244254,2021-06-10,448732.0,209824
Monterey,244861,2021-06-11,448732.0,210749
Monterey,245231,2021-06-12,448732.0,211163
Monterey,245363,2021-06-13,448732.0,211647
Monterey,245771,2021-06-14,448732.0,212690
Monterey,246311,2021-06-15,448732.0,213473
Monterey,246773,2021-06-16,448732.0,214655
Monterey,247375,2021-06-17,448732.0,215424
Monterey,247956,2021-06-18,448732.0,216110
Monterey,248481,2021-06-19,448732.0,216935
Monterey,248575,2021-06-20,448732.0,217097
Monterey,249000,2021-06-21,448732.0,217384
Monterey,249704,2021-06-22,448732.0,218419
Monterey,250198,2021-06-23,448732.0,219055
Monterey,250667,2021-06-24,448732.0,219525
Monterey,251179,2021-06-25,448732.0,220067
Monterey,251536,2021-06-26,448732.0,220346
Monterey,251655,2021-06-27,448732.0,220618
Monterey,251946,2021-06-28,448732.0,220953
Monterey,252384,2021-06-29,448732.0,221518
Monterey,252844,2021-06-30,448732.0,222133
Monterey,253231,2021-07-01,448732.0,222558
Monterey,253782,2021-07-02,448732.0,223023
Monterey,254059,2021-07-03,448732.0,223336
Monterey,254083,2021-07-04,448732.0,223348
Monterey,254266,2021-07-05,448732.0,223564
Monterey,254670,2021-07-06,448732.0,224086
Monterey,255094,2021-07-07,448732.0,224506
Monterey,255441,2021-07-08,448732.0,225037
Monterey,255920,2021-07-09,448732.0,225612
Monterey,256418,2021-07-10,448732.0,226082
Monterey,256531,2021-07-11,448732.0,226181
Monterey,256809,2021-07-12,448732.0,226530
Monterey,257096,2021-07-13,448732.0,227044
Monterey,257529,2021-07-14,448732.0,227430
Monterey,257930,2021-07-15,448732.0,227890
Monterey,258401,2021-07-16,448732.0,228393
Monterey,258739,2021-07-17,448732.0,228730
Monterey,258854,2021-07-18,448732.0,228826
Monterey,259188,2021-07-19,448732.0,229108
Monterey,259604,2021-07-20,448732.0,229495
Monterey,260108,2021-07-21,448732.0,229907
Monterey,260646,2021-07-22,448732.0,230306
Monterey,261302,2021-07-23,448732.0,230859
Monterey,261630,2021-07-24,448732.0,231113
Monterey,261806,2021-07-25,448732.0,231175
Monterey,262215,2021-07-26,448732.0,231402
Monterey,262711,2021-07-27,448732.0,231829
Monterey,263422,2021-07-28,448732.0,232168
Monterey,264007,2021-07-29,448732.0,232488
Monterey,264639,2021-07-30,448732.0,232979
Monterey,265137,2021-07-31,448732.0,233292
Monterey,265308,2021-08-01,448732.0,233381
Monterey,265789,2021-08-02,448732.0,233657
Monterey,266416,2021-08-03,448732.0,233984
Monterey,267193,2021-08-04,448732.0,234403
Monterey,267733,2021-08-05,448732.0,234767
Monterey,268397,2021-08-06,448732.0,235207
Monterey,268828,2021-08-07,448732.0,235525
Monterey,269025,2021-08-08,448732.0,235649
Monterey,269567,2021-08-09,448732.0,236004
Monterey,270061,2021-08-10,448732.0,236311
Monterey,270820,2021-08-11,448732.0,236754
Monterey,271357,2021-08-12,448732.0,237165
Monterey,272043,2021-08-13,448732.0,237621
Monterey,272599,2021-08-14,448732.0,237969
Monterey,272813,2021-08-15,448732.0,238100
Monterey,272991,2021-08-16,448732.0,238267
Napa,0,2020-12-15,139652.0,0
Napa,12,2020-12-16,139652.0,0
Napa,60,2020-12-17,139652.0,0
Napa,166,2020-12-18,139652.0,0
Napa,393,2020-12-19,139652.0,0
Napa,582,2020-12-20,139652.0,0
Napa,904,2020-12-21,139652.0,0
Napa,1239,2020-12-22,139652.0,0
Napa,1686,2020-12-23,139652.0,0
Napa,1827,2020-12-24,139652.0,0
Napa,1827,2020-12-25,139652.0,0
Napa,1866,2020-12-26,139652.0,0
Napa,1899,2020-12-27,139652.0,0
Napa,2173,2020-12-28,139652.0,0
Napa,2482,2020-12-29,139652.0,0
Napa,3136,2020-12-30,139652.0,0
Napa,3592,2020-12-31,139652.0,0
Napa,3595,2021-01-01,139652.0,0
Napa,3685,2021-01-02,139652.0,0
Napa,3694,2021-01-03,139652.0,0
Napa,3801,2021-01-04,139652.0,0
Napa,3950,2021-01-05,139652.0,24
Napa,4348,2021-01-06,139652.0,91
Napa,4744,2021-01-07,139652.0,203
Napa,5003,2021-01-08,139652.0,382
Napa,5190,2021-01-09,139652.0,522
Napa,5300,2021-01-10,139652.0,603
Napa,5807,2021-01-11,139652.0,983
Napa,6821,2021-01-12,139652.0,1310
Napa,7973,2021-01-13,139652.0,1476
Napa,8912,2021-01-14,139652.0,1589
Napa,10248,2021-01-15,139652.0,1741
Napa,10597,2021-01-16,139652.0,1759
Napa,10929,2021-01-17,139652.0,1770
Napa,11930,2021-01-18,139652.0,1863
Napa,12695,2021-01-19,139652.0,2109
Napa,13349,2021-01-20,139652.0,2297
Napa,14456,2021-01-21,139652.0,2744
Napa,15686,2021-01-22,139652.0,3086
Napa,16025,2021-01-23,139652.0,3146
Napa,16237,2021-01-24,139652.0,3204
Napa,17675,2021-01-25,139652.0,3293
Napa,18459,2021-01-26,139652.0,3391
Napa,18929,2021-01-27,139652.0,3556
Napa,19131,2021-01-28,139652.0,3751
Napa,19301,2021-01-29,139652.0,3847
Napa,19960,2021-01-30,139652.0,4015
Napa,20633,2021-01-31,139652.0,4040
Napa,20800,2021-02-01,139652.0,4197
Napa,21102,2021-02-02,139652.0,4508
Napa,21529,2021-02-03,139652.0,4826
Napa,21971,2021-02-04,139652.0,5172
Napa,22313,2021-02-05,139652.0,5552
Napa,22643,2021-02-06,139652.0,5659
Napa,22709,2021-02-07,139652.0,5769
Napa,22982,2021-02-08,139652.0,6340
Napa,23425,2021-02-09,139652.0,6990
Napa,23881,2021-02-10,139652.0,8285
Napa,24285,2021-02-11,139652.0,9365
Napa,24973,2021-02-12,139652.0,10856
Napa,25299,2021-02-13,139652.0,11055
Napa,25473,2021-02-14,139652.0,11217
Napa,25707,2021-02-15,139652.0,11876
Napa,26326,2021-02-16,139652.0,12553
Napa,26803,2021-02-17,139652.0,13125
Napa,27472,2021-02-18,139652.0,14393
Napa,28152,2021-02-19,139652.0,15224
Napa,28435,2021-02-20,139652.0,15823
Napa,28634,2021-02-21,139652.0,16532
Napa,28783,2021-02-22,139652.0,16866
Napa,29113,2021-02-23,139652.0,17707
Napa,29703,2021-02-24,139652.0,18310
Napa,31655,2021-02-25,139652.0,19055
Napa,32282,2021-02-26,139652.0,20012
Napa,33202,2021-02-27,139652.0,20275
Napa,33820,2021-02-28,139652.0,20392
Napa,34743,2021-03-01,139652.0,20679
Napa,35938,2021-03-02,139652.0,21041
Napa,37342,2021-03-03,139652.0,21230
Napa,38846,2021-03-04,139652.0,21478
Napa,40354,2021-03-05,139652.0,21902
Napa,40933,2021-03-06,139652.0,22018
Napa,41358,2021-03-07,139652.0,22164
Napa,41958,2021-03-08,139652.0,22337
Napa,43260,2021-03-09,139652.0,22778
Napa,44160,2021-03-10,139652.0,23479
Napa,45283,2021-03-11,139652.0,24378
Napa,46205,2021-03-12,139652.0,25081
Napa,47062,2021-03-13,139652.0,25427
Napa,47418,2021-03-14,139652.0,25845
Napa,47969,2021-03-15,139652.0,26332
Napa,49491,2021-03-16,139652.0,26806
Napa,51266,2021-03-17,139652.0,27719
Napa,52549,2021-03-18,139652.0,28597
Napa,53253,2021-03-19,139652.0,29371
Napa,53795,2021-03-20,139652.0,30005
Napa,54030,2021-03-21,139652.0,30502
Napa,54453,2021-03-22,139652.0,31383
Napa,55473,2021-03-23,139652.0,32289
Napa,56295,2021-03-24,139652.0,33189
Napa,57114,2021-03-25,139652.0,34383
Napa,57701,2021-03-26,139652.0,35117
Napa,58021,2021-03-27,139652.0,35757
Napa,58206,2021-03-28,139652.0,36069
Napa,58943,2021-03-29,139652.0,36546
Napa,60933,2021-03-30,139652.0,37391
Napa,61812,2021-03-31,139652.0,38575
Napa,62410,2021-04-01,139652.0,39855
Napa,63029,2021-04-02,139652.0,41262
Napa,63299,2021-04-03,139652.0,41691
Napa,63482,2021-04-04,139652.0,41926
Napa,64273,2021-04-05,139652.0,42639
Napa,65042,2021-04-06,139652.0,44402
Napa,65793,2021-04-07,139652.0,45639
Napa,67137,2021-04-08,139652.0,46549
Napa,68124,2021-04-09,139652.0,47441
Napa,68465,2021-04-10,139652.0,48245
Napa,68646,2021-04-11,139652.0,48475
Napa,69059,2021-04-12,139652.0,48977
Napa,69986,2021-04-13,139652.0,50647
Napa,71032,2021-04-14,139652.0,51752
Napa,71910,2021-04-15,139652.0,52943
Napa,74224,2021-04-16,139652.0,53673
Napa,75085,2021-04-17,139652.0,53985
Napa,75205,2021-04-18,139652.0,54150
Napa,75476,2021-04-19,139652.0,54502
Napa,77587,2021-04-20,139652.0,55493
Napa,79502,2021-04-21,139652.0,56601
Napa,80367,2021-04-22,139652.0,57599
Napa,81558,2021-04-23,139652.0,58095
Napa,81849,2021-04-24,139652.0,58380
Napa,81980,2021-04-25,139652.0,58505
Napa,82264,2021-04-26,139652.0,58770
Napa,82879,2021-04-27,139652.0,59976
Napa,83251,2021-04-28,139652.0,60666
Napa,83529,2021-04-29,139652.0,61137
Napa,83852,2021-04-30,139652.0,61509
Napa,83991,2021-05-01,139652.0,61715
Napa,84097,2021-05-02,139652.0,61852
Napa,84244,2021-05-03,139652.0,62375
Napa,84670,2021-05-04,139652.0,63214
Napa,84970,2021-05-05,139652.0,63996
Napa,85369,2021-05-06,139652.0,64339
Napa,85768,2021-05-07,139652.0,65596
Napa,85867,2021-05-08,139652.0,65768
Napa,85925,2021-05-09,139652.0,65828
Napa,86056,2021-05-10,139652.0,66152
Napa,86469,2021-05-11,139652.0,68002
Napa,86846,2021-05-12,139652.0,69961
Napa,87770,2021-05-13,139652.0,71052
Napa,88389,2021-05-14,139652.0,72513
Napa,88660,2021-05-15,139652.0,73336
Napa,88733,2021-05-16,139652.0,73517
Napa,89070,2021-05-17,139652.0,74053
Napa,89647,2021-05-18,139652.0,74615
Napa,90199,2021-05-19,139652.0,75092
Napa,90624,2021-05-20,139652.0,75366
Napa,90880,2021-05-21,139652.0,75678
Napa,91084,2021-05-22,139652.0,75952
Napa,91397,2021-05-23,139652.0,76056
Napa,91571,2021-05-24,139652.0,76280
Napa,91784,2021-05-25,139652.0,76561
Napa,92126,2021-05-26,139652.0,76797
Napa,92304,2021-05-27,139652.0,77031
Napa,92494,2021-05-28,139652.0,77271
Napa,92574,2021-05-29,139652.0,77325
Napa,92608,2021-05-30,139652.0,77393
Napa,92623,2021-05-31,139652.0,77435
Napa,92910,2021-06-01,139652.0,77775
Napa,93126,2021-06-02,139652.0,77994
Napa,93275,2021-06-03,139652.0,78617
Napa,93453,2021-06-04,139652.0,79261
Napa,93539,2021-06-05,139652.0,79497
Napa,93584,2021-06-06,139652.0,79597
Napa,93712,2021-06-07,139652.0,79904
Napa,94007,2021-06-08,139652.0,80252
Napa,94116,2021-06-09,139652.0,80724
Napa,94255,2021-06-10,139652.0,81137
Napa,94394,2021-06-11,139652.0,81430
Napa,94441,2021-06-12,139652.0,81594
Napa,94470,2021-06-13,139652.0,81860
Napa,94584,2021-06-14,139652.0,82248
Napa,94784,2021-06-15,139652.0,82435
Napa,94883,2021-06-16,139652.0,82609
Napa,94967,2021-06-17,139652.0,82932
Napa,95075,2021-06-18,139652.0,83114
Napa,95130,2021-06-19,139652.0,83175
Napa,95152,2021-06-20,139652.0,83210
Napa,95248,2021-06-21,139652.0,83294
Napa,95372,2021-06-22,139652.0,83560
Napa,95499,2021-06-23,139652.0,83791
Napa,95578,2021-06-24,139652.0,83886
Napa,95711,2021-06-25,139652.0,84005
Napa,95764,2021-06-26,139652.0,84051
Napa,95798,2021-06-27,139652.0,84089
Napa,95889,2021-06-28,139652.0,84200
Napa,96019,2021-06-29,139652.0,84502
Napa,96106,2021-06-30,139652.0,84606
Napa,96191,2021-07-01,139652.0,84697
Napa,96265,2021-07-02,139652.0,84800
Napa,96313,2021-07-03,139652.0,84831
Napa,96314,2021-07-04,139652.0,84838
Napa,96368,2021-07-05,139652.0,84880
Napa,96500,2021-07-06,139652.0,85088
Napa,96582,2021-07-07,139652.0,85181
Napa,96667,2021-07-08,139652.0,85280
Napa,96772,2021-07-09,139652.0,85392
Napa,96819,2021-07-10,139652.0,85429
Napa,96842,2021-07-11,139652.0,85463
Napa,96922,2021-07-12,139652.0,85555
Napa,97122,2021-07-13,139652.0,85669
Napa,97208,2021-07-14,139652.0,85763
Napa,97304,2021-07-15,139652.0,85860
Napa,97397,2021-07-16,139652.0,85978
Napa,97440,2021-07-17,139652.0,86032
Napa,97462,2021-07-18,139652.0,86064
Napa,97557,2021-07-19,139652.0,86160
Napa,97805,2021-07-20,139652.0,86295
Napa,97891,2021-07-21,139652.0,86365
Napa,97997,2021-07-22,139652.0,86441
Napa,98148,2021-07-23,139652.0,86512
Napa,98208,2021-07-24,139652.0,86556
Napa,98249,2021-07-25,139652.0,86565
Napa,98384,2021-07-26,139652.0,86645
Napa,98633,2021-07-27,139652.0,86783
Napa,98741,2021-07-28,139652.0,86869
Napa,98825,2021-07-29,139652.0,86945
Napa,98953,2021-07-30,139652.0,87020
Napa,99035,2021-07-31,139652.0,87057
Napa,99076,2021-08-01,139652.0,87076
Napa,99203,2021-08-02,139652.0,87160
Napa,99490,2021-08-03,139652.0,87341
Napa,99612,2021-08-04,139652.0,87410
Napa,99767,2021-08-05,139652.0,87475
Napa,99921,2021-08-06,139652.0,87579
Napa,99992,2021-08-07,139652.0,87640
Napa,100029,2021-08-08,139652.0,87658
Napa,100158,2021-08-09,139652.0,87758
Napa,100463,2021-08-10,139652.0,87946
Napa,100601,2021-08-11,139652.0,88015
Napa,100766,2021-08-12,139652.0,88130
Napa,100887,2021-08-13,139652.0,88224
Napa,100965,2021-08-14,139652.0,88285
Napa,101009,2021-08-15,139652.0,88317
Napa,101057,2021-08-16,139652.0,88365
Nevada,0,2020-12-15,98710.0,0
Nevada,3,2020-12-16,98710.0,0
Nevada,9,2020-12-17,98710.0,0
Nevada,69,2020-12-18,98710.0,0
Nevada,121,2020-12-19,98710.0,0
Nevada,137,2020-12-20,98710.0,0
Nevada,206,2020-12-21,98710.0,0
Nevada,299,2020-12-22,98710.0,0
Nevada,545,2020-12-23,98710.0,0
Nevada,560,2020-12-24,98710.0,0
Nevada,563,2020-12-25,98710.0,0
Nevada,570,2020-12-26,98710.0,0
Nevada,661,2020-12-27,98710.0,0
Nevada,833,2020-12-28,98710.0,0
Nevada,934,2020-12-29,98710.0,0
Nevada,1024,2020-12-30,98710.0,0
Nevada,1069,2020-12-31,98710.0,0
Nevada,1072,2021-01-01,98710.0,0
Nevada,1074,2021-01-02,98710.0,0
Nevada,1206,2021-01-03,98710.0,0
Nevada,1281,2021-01-04,98710.0,0
Nevada,1566,2021-01-05,98710.0,1
Nevada,1654,2021-01-06,98710.0,9
Nevada,1871,2021-01-07,98710.0,17
Nevada,2051,2021-01-08,98710.0,77
Nevada,2065,2021-01-09,98710.0,125
Nevada,2077,2021-01-10,98710.0,135
Nevada,2146,2021-01-11,98710.0,264
Nevada,2684,2021-01-12,98710.0,336
Nevada,2821,2021-01-13,98710.0,479
Nevada,3056,2021-01-14,98710.0,496
Nevada,3374,2021-01-15,98710.0,597
Nevada,3710,2021-01-16,98710.0,603
Nevada,3752,2021-01-17,98710.0,606
Nevada,3898,2021-01-18,98710.0,618
Nevada,4141,2021-01-19,98710.0,641
Nevada,4411,2021-01-20,98710.0,655
Nevada,4746,2021-01-21,98710.0,671
Nevada,5101,2021-01-22,98710.0,703
Nevada,5296,2021-01-23,98710.0,703
Nevada,5377,2021-01-24,98710.0,745
Nevada,5577,2021-01-25,98710.0,810
Nevada,5916,2021-01-26,98710.0,917
Nevada,6359,2021-01-27,98710.0,946
Nevada,6821,2021-01-28,98710.0,997
Nevada,7435,2021-01-29,98710.0,1026
Nevada,7760,2021-01-30,98710.0,1030
Nevada,7870,2021-01-31,98710.0,1033
Nevada,8159,2021-02-01,98710.0,1055
Nevada,8508,2021-02-02,98710.0,1273
Nevada,9280,2021-02-03,98710.0,1333
Nevada,9812,2021-02-04,98710.0,1594
