population,date,county,cumulative_reported_deaths
1117.0,2020-04-17,Alpine,0.0
1117.0,2020-04-18,Alpine,0.0
1117.0,2020-04-19,Alpine,0.0
1117.0,2020-04-20,Alpine,0.0
1117.0,2020-04-21,Alpine,0.0
1117.0,2020-04-22,Alpine,0.0
1117.0,2020-04-23,Alpine,0.0
1117.0,2020-04-24,Alpine,0.0
1117.0,2020-04-25,Alpine,0.0
1117.0,2020-04-26,Alpine,0.0
1117.0,2020-04-27,Alpine,0.0
1117.0,2020-04-28,Alpine,0.0
1117.0,2020-04-29,Alpine,0.0
1117.0,2020-04-30,Alpine,0.0
1117.0,2020-05-01,Alpine,0.0
1117.0,2020-05-02,Alpine,0.0
1117.0,2020-05-03,Alpine,0.0
1117.0,2020-05-04,Alpine,0.0
1117.0,2020-05-05,Alpine,0.0
1117.0,2020-05-06,Alpine,0.0
1117.0,2020-05-07,Alpine,0.0
1117.0,2020-05-08,Alpine,0.0
1117.0,2020-05-09,Alpine,0.0
1117.0,2020-05-10,Alpine,0.0
1117.0,2020-05-11,Alpine,0.0
1117.0,2020-05-12,Alpine,0.0
1117.0,2020-05-13,Alpine,0.0
1117.0,2020-05-14,Alpine,0.0
1117.0,2020-05-15,Alpine,0.0
1117.0,2020-05-16,Alpine,0.0
1117.0,2020-05-17,Alpine,0.0
1117.0,2020-05-18,Alpine,0.0
1117.0,2020-05-19,Alpine,0.0
1117.0,2020-05-20,Alpine,0.0
1117.0,2020-05-21,Alpine,0.0
1117.0,2020-05-22,Alpine,0.0
1117.0,2020-05-23,Alpine,0.0
1117.0,2020-05-24,Alpine,0.0
1117.0,2020-05-25,Alpine,0.0
1117.0,2020-05-26,Alpine,0.0
1117.0,2020-05-27,Alpine,0.0
1117.0,2020-05-28,Alpine,0.0
1117.0,2020-05-29,Alpine,0.0
1117.0,2020-05-30,Alpine,0.0
1117.0,2020-05-31,Alpine,0.0
1117.0,2020-06-01,Alpine,0.0
1117.0,2020-06-02,Alpine,0.0
1117.0,2020-06-03,Alpine,0.0
1117.0,2020-06-04,Alpine,0.0
1117.0,2020-06-05,Alpine,0.0
1117.0,2020-06-06,Alpine,0.0
1117.0,2020-06-07,Alpine,0.0
1117.0,2020-06-08,Alpine,0.0
1117.0,2020-06-09,Alpine,0.0
1117.0,2020-06-10,Alpine,0.0
1117.0,2020-06-11,Alpine,0.0
1117.0,2020-06-12,Alpine,0.0
1117.0,2020-06-13,Alpine,0.0
1117.0,2020-06-14,Alpine,0.0
1117.0,2020-06-15,Alpine,0.0
1117.0,2020-06-16,Alpine,0.0
1117.0,2020-06-17,Alpine,0.0
1117.0,2020-06-18,Alpine,0.0
1117.0,2020-06-19,Alpine,0.0
1117.0,2020-06-20,Alpine,0.0
1117.0,2020-06-21,Alpine,0.0
1117.0,2020-06-22,Alpine,0.0
1117.0,2020-06-23,Alpine,0.0
1117.0,2020-06-24,Alpine,0.0
1117.0,2020-06-25,Alpine,0.0
1117.0,2020-06-26,Alpine,0.0
1117.0,2020-06-27,Alpine,0.0
1117.0,2020-06-28,Alpine,0.0
1117.0,2020-06-29,Alpine,0.0
1117.0,2020-06-30,Alpine,0.0
1117.0,2020-07-01,Alpine,0.0
1117.0,2020-07-02,Alpine,0.0
1117.0,2020-07-03,Alpine,0.0
1117.0,2020-07-04,Alpine,0.0
1117.0,2020-07-05,Alpine,0.0
1117.0,2020-07-06,Alpine,0.0
1117.0,2020-07-07,Alpine,0.0
1117.0,2020-07-08,Alpine,0.0
1117.0,2020-07-09,Alpine,0.0
1117.0,2020-07-10,Alpine,0.0
1117.0,2020-07-11,Alpine,0.0
1117.0,2020-07-12,Alpine,0.0
1117.0,2020-07-13,Alpine,0.0
1117.0,2020-07-14,Alpine,0.0
1117.0,2020-07-15,Alpine,0.0
1117.0,2020-07-16,Alpine,0.0
1117.0,2020-07-17,Alpine,0.0
1117.0,2020-07-18,Alpine,0.0
1117.0,2020-07-19,Alpine,0.0
1117.0,2020-07-20,Alpine,0.0
1117.0,2020-07-21,Alpine,0.0
1117.0,2020-07-22,Alpine,0.0
1117.0,2020-07-23,Alpine,0.0
1117.0,2020-07-24,Alpine,0.0
1117.0,2020-07-25,Alpine,0.0
1117.0,2020-07-26,Alpine,0.0
1117.0,2020-07-27,Alpine,0.0
1117.0,2020-07-28,Alpine,0.0
1117.0,2020-07-29,Alpine,0.0
1117.0,2020-07-30,Alpine,0.0
1117.0,2020-07-31,Alpine,0.0
1117.0,2020-08-01,Alpine,0.0
1117.0,2020-08-02,Alpine,0.0
1117.0,2020-08-03,Alpine,0.0
1117.0,2020-08-04,Alpine,0.0
1117.0,2020-08-05,Alpine,0.0
1117.0,2020-08-06,Alpine,0.0
1117.0,2020-08-07,Alpine,0.0
1117.0,2020-08-08,Alpine,0.0
1117.0,2020-08-09,Alpine,0.0
1117.0,2020-08-10,Alpine,0.0
1117.0,2020-08-11,Alpine,0.0
1117.0,2020-08-12,Alpine,0.0
1117.0,2020-08-13,Alpine,0.0
1117.0,2020-08-14,Alpine,0.0
1117.0,2020-08-15,Alpine,0.0
1117.0,2020-08-16,Alpine,0.0
1117.0,2020-08-17,Alpine,0.0
1117.0,2020-08-18,Alpine,0.0
1117.0,2020-08-19,Alpine,0.0
1117.0,2020-08-20,Alpine,0.0
1117.0,2020-08-21,Alpine,0.0
1117.0,2020-08-22,Alpine,0.0
1117.0,2020-08-23,Alpine,0.0
1117.0,2020-08-24,Alpine,0.0
1117.0,2020-08-25,Alpine,0.0
1117.0,2020-08-26,Alpine,0.0
1117.0,2020-08-27,Alpine,0.0
1117.0,2020-08-28,Alpine,0.0
1117.0,2020-08-29,Alpine,0.0
1117.0,2020-08-30,Alpine,0.0
1117.0,2020-08-31,Alpine,0.0
1117.0,2020-09-01,Alpine,0.0
1117.0,2020-09-02,Alpine,0.0
1117.0,2020-09-03,Alpine,0.0
1117.0,2020-09-04,Alpine,0.0
1117.0,2020-09-05,Alpine,0.0
1117.0,2020-09-06,Alpine,0.0
1117.0,2020-09-07,Alpine,0.0
1117.0,2020-09-08,Alpine,0.0
1117.0,2020-09-09,Alpine,0.0
1117.0,2020-09-10,Alpine,0.0
1117.0,2020-09-11,Alpine,0.0
1117.0,2020-09-12,Alpine,0.0
1117.0,2020-09-13,Alpine,0.0
1117.0,2020-09-14,Alpine,0.0
1117.0,2020-09-15,Alpine,0.0
1117.0,2020-09-16,Alpine,0.0
1117.0,2020-09-17,Alpine,0.0
1117.0,2020-09-18,Alpine,0.0
1117.0,2020-09-19,Alpine,0.0
1117.0,2020-09-20,Alpine,0.0
1117.0,2020-09-21,Alpine,0.0
1117.0,2020-09-22,Alpine,0.0
1117.0,2020-09-23,Alpine,0.0
1117.0,2020-09-24,Alpine,0.0
1117.0,2020-09-25,Alpine,0.0
1117.0,2020-09-26,Alpine,0.0
1117.0,2020-09-27,Alpine,0.0
1117.0,2020-09-28,Alpine,0.0
1117.0,2020-09-29,Alpine,0.0
1117.0,2020-09-30,Alpine,0.0
1117.0,2020-10-01,Alpine,0.0
1117.0,2020-10-02,Alpine,0.0
1117.0,2020-10-03,Alpine,0.0
1117.0,2020-10-04,Alpine,0.0
1117.0,2020-10-05,Alpine,0.0
1117.0,2020-10-06,Alpine,0.0
1117.0,2020-10-07,Alpine,0.0
1117.0,2020-10-08,Alpine,0.0
1117.0,2020-10-09,Alpine,0.0
1117.0,2020-10-10,Alpine,0.0
1117.0,2020-10-11,Alpine,0.0
1117.0,2020-10-12,Alpine,0.0
1117.0,2020-10-13,Alpine,0.0
1117.0,2020-10-14,Alpine,0.0
1117.0,2020-10-15,Alpine,0.0
1117.0,2020-10-16,Alpine,0.0
1117.0,2020-10-17,Alpine,0.0
1117.0,2020-10-18,Alpine,0.0
1117.0,2020-10-19,Alpine,0.0
1117.0,2020-10-20,Alpine,0.0
1117.0,2020-10-21,Alpine,0.0
1117.0,2020-10-22,Alpine,0.0
1117.0,2020-10-23,Alpine,0.0
1117.0,2020-10-24,Alpine,0.0
1117.0,2020-10-25,Alpine,0.0
1117.0,2020-10-26,Alpine,0.0
1117.0,2020-10-27,Alpine,0.0
1117.0,2020-10-28,Alpine,0.0
1117.0,2020-10-29,Alpine,0.0
1117.0,2020-10-30,Alpine,0.0
1117.0,2020-10-31,Alpine,0.0
1117.0,2020-11-01,Alpine,0.0
1117.0,2020-11-02,Alpine,0.0
1117.0,2020-11-03,Alpine,0.0
1117.0,2020-11-04,Alpine,0.0
1117.0,2020-11-05,Alpine,0.0
1117.0,2020-11-06,Alpine,0.0
1117.0,2020-11-07,Alpine,0.0
1117.0,2020-11-08,Alpine,0.0
1117.0,2020-11-09,Alpine,0.0
1117.0,2020-11-10,Alpine,0.0
1117.0,2020-11-11,Alpine,0.0
1117.0,2020-11-12,Alpine,0.0
1117.0,2020-11-13,Alpine,0.0
1117.0,2020-11-14,Alpine,0.0
1117.0,2020-11-15,Alpine,0.0
1117.0,2020-11-16,Alpine,0.0
1117.0,2020-11-17,Alpine,0.0
1117.0,2020-11-18,Alpine,0.0
1117.0,2020-11-19,Alpine,0.0
1117.0,2020-11-20,Alpine,0.0
1117.0,2020-11-21,Alpine,0.0
1117.0,2020-11-22,Alpine,0.0
1117.0,2020-11-23,Alpine,0.0
1117.0,2020-11-24,Alpine,0.0
1117.0,2020-11-25,Alpine,0.0
1117.0,2020-11-26,Alpine,0.0
1117.0,2020-11-27,Alpine,0.0
1117.0,2020-11-28,Alpine,0.0
1117.0,2020-11-29,Alpine,0.0
1117.0,2020-11-30,Alpine,0.0
1117.0,2020-12-01,Alpine,0.0
1117.0,2020-12-02,Alpine,0.0
1117.0,2020-12-03,Alpine,0.0
1117.0,2020-12-04,Alpine,0.0
1117.0,2020-12-05,Alpine,0.0
1117.0,2020-12-06,Alpine,0.0
1117.0,2020-12-07,Alpine,0.0
1117.0,2020-12-08,Alpine,0.0
1117.0,2020-12-09,Alpine,0.0
1117.0,2020-12-10,Alpine,0.0
1117.0,2020-12-11,Alpine,0.0
1117.0,2020-12-12,Alpine,0.0
1117.0,2020-12-13,Alpine,0.0
1117.0,2020-12-14,Alpine,0.0
1117.0,2020-12-15,Alpine,0.0
1117.0,2020-12-16,Alpine,0.0
1117.0,2020-12-17,Alpine,0.0
1117.0,2020-12-18,Alpine,0.0
1117.0,2020-12-19,Alpine,0.0
1117.0,2020-12-20,Alpine,0.0
1117.0,2020-12-21,Alpine,0.0
1117.0,2020-12-22,Alpine,0.0
1117.0,2020-12-23,Alpine,0.0
1117.0,2020-12-24,Alpine,0.0
1117.0,2020-12-25,Alpine,0.0
1117.0,2020-12-26,Alpine,0.0
1117.0,2020-12-27,Alpine,0.0
1117.0,2020-12-28,Alpine,0.0
1117.0,2020-12-29,Alpine,0.0
1117.0,2020-12-30,Alpine,0.0
1117.0,2020-12-31,Alpine,0.0
1117.0,2021-01-01,Alpine,0.0
1117.0,2021-01-02,Alpine,0.0
1117.0,2021-01-03,Alpine,0.0
1117.0,2021-01-04,Alpine,0.0
1117.0,2021-01-05,Alpine,0.0
1117.0,2021-01-06,Alpine,0.0
1117.0,2021-01-07,Alpine,0.0
1117.0,2021-01-08,Alpine,0.0
1117.0,2021-01-09,Alpine,0.0
1117.0,2021-01-10,Alpine,0.0
1117.0,2021-01-11,Alpine,0.0
1117.0,2021-01-12,Alpine,0.0
1117.0,2021-01-13,Alpine,0.0
1117.0,2021-01-14,Alpine,0.0
1117.0,2021-01-15,Alpine,0.0
1117.0,2021-01-16,Alpine,0.0
1117.0,2021-01-17,Alpine,0.0
1117.0,2021-01-18,Alpine,0.0
1117.0,2021-01-19,Alpine,0.0
1117.0,2021-01-20,Alpine,0.0
1117.0,2021-01-21,Alpine,0.0
1117.0,2021-01-22,Alpine,0.0
1117.0,2021-01-23,Alpine,0.0
1117.0,2021-01-24,Alpine,0.0
1117.0,2021-01-25,Alpine,0.0
1117.0,2021-01-26,Alpine,0.0
1117.0,2021-01-27,Alpine,0.0
1117.0,2021-01-28,Alpine,0.0
1117.0,2021-01-29,Alpine,0.0
1117.0,2021-01-30,Alpine,0.0
1117.0,2021-01-31,Alpine,0.0
1117.0,2021-02-01,Alpine,0.0
1117.0,2021-02-02,Alpine,0.0
1117.0,2021-02-03,Alpine,0.0
1117.0,2021-02-04,Alpine,0.0
1117.0,2021-02-05,Alpine,0.0
1117.0,2021-02-06,Alpine,0.0
1117.0,2021-02-07,Alpine,0.0
1117.0,2021-02-08,Alpine,0.0
1117.0,2021-02-09,Alpine,0.0
1117.0,2021-02-10,Alpine,0.0
1117.0,2021-02-11,Alpine,0.0
1117.0,2021-02-12,Alpine,0.0
1117.0,2021-02-13,Alpine,0.0
1117.0,2021-02-14,Alpine,0.0
1117.0,2021-02-15,Alpine,0.0
1117.0,2021-02-16,Alpine,0.0
1117.0,2021-02-17,Alpine,0.0
1117.0,2021-02-18,Alpine,0.0
1117.0,2021-02-19,Alpine,0.0
1117.0,2021-02-20,Alpine,0.0
1117.0,2021-02-21,Alpine,0.0
1117.0,2021-02-22,Alpine,0.0
1117.0,2021-02-23,Alpine,0.0
1117.0,2021-02-24,Alpine,0.0
1117.0,2021-02-25,Alpine,0.0
1117.0,2021-02-26,Alpine,0.0
1117.0,2021-02-27,Alpine,0.0
1117.0,2021-02-28,Alpine,0.0
1117.0,2021-03-01,Alpine,0.0
1117.0,2021-03-02,Alpine,0.0
1117.0,2021-03-03,Alpine,0.0
1117.0,2021-03-04,Alpine,0.0
1117.0,2021-03-05,Alpine,0.0
1117.0,2021-03-06,Alpine,0.0
1117.0,2021-03-07,Alpine,0.0
1117.0,2021-03-08,Alpine,0.0
1117.0,2021-03-09,Alpine,0.0
1117.0,2021-03-10,Alpine,0.0
1117.0,2021-03-11,Alpine,0.0
1117.0,2021-03-12,Alpine,0.0
1117.0,2021-03-13,Alpine,0.0
1117.0,2021-03-14,Alpine,0.0
1117.0,2021-03-15,Alpine,0.0
1117.0,2021-03-16,Alpine,0.0
1117.0,2021-03-17,Alpine,0.0
1117.0,2021-03-18,Alpine,0.0
1117.0,2021-03-19,Alpine,0.0
1117.0,2021-03-20,Alpine,0.0
1117.0,2021-03-21,Alpine,0.0
1117.0,2021-03-22,Alpine,0.0
1117.0,2021-03-23,Alpine,0.0
1117.0,2021-03-24,Alpine,0.0
1117.0,2021-03-25,Alpine,0.0
1117.0,2021-03-26,Alpine,0.0
1117.0,2021-03-27,Alpine,0.0
1117.0,2021-03-28,Alpine,0.0
1117.0,2021-03-29,Alpine,0.0
1117.0,2021-03-30,Alpine,0.0
1117.0,2021-03-31,Alpine,0.0
1117.0,2021-04-01,Alpine,0.0
1117.0,2021-04-02,Alpine,0.0
1117.0,2021-04-03,Alpine,0.0
1117.0,2021-04-04,Alpine,0.0
1117.0,2021-04-05,Alpine,0.0
1117.0,2021-04-06,Alpine,0.0
1117.0,2021-04-07,Alpine,0.0
1117.0,2021-04-08,Alpine,0.0
1117.0,2021-04-09,Alpine,0.0
1117.0,2021-04-10,Alpine,0.0
1117.0,2021-04-11,Alpine,0.0
1117.0,2021-04-12,Alpine,0.0
1117.0,2021-04-13,Alpine,0.0
1117.0,2021-04-14,Alpine,0.0
1117.0,2021-04-15,Alpine,0.0
1117.0,2021-04-16,Alpine,0.0
1117.0,2021-04-17,Alpine,0.0
1117.0,2021-04-18,Alpine,0.0
1117.0,2021-04-19,Alpine,0.0
1117.0,2021-04-20,Alpine,0.0
1117.0,2021-04-21,Alpine,0.0
1117.0,2021-04-22,Alpine,0.0
1117.0,2021-04-23,Alpine,0.0
1117.0,2021-04-24,Alpine,0.0
1117.0,2021-04-25,Alpine,0.0
1117.0,2021-04-26,Alpine,0.0
1117.0,2021-04-27,Alpine,0.0
1117.0,2021-04-28,Alpine,0.0
1117.0,2021-04-29,Alpine,0.0
1117.0,2021-04-30,Alpine,0.0
1117.0,2021-05-01,Alpine,0.0
1117.0,2021-05-02,Alpine,0.0
1117.0,2021-05-03,Alpine,0.0
1117.0,2021-05-04,Alpine,0.0
1117.0,2021-05-05,Alpine,0.0
1117.0,2021-05-06,Alpine,0.0
1117.0,2021-05-07,Alpine,0.0
1117.0,2021-05-08,Alpine,0.0
1117.0,2021-05-09,Alpine,0.0
1117.0,2021-05-10,Alpine,0.0
1117.0,2021-05-11,Alpine,0.0
1117.0,2021-05-12,Alpine,0.0
1117.0,2021-05-13,Alpine,0.0
1117.0,2021-05-14,Alpine,0.0
1117.0,2021-05-15,Alpine,0.0
1117.0,2021-05-16,Alpine,0.0
1117.0,2021-05-17,Alpine,0.0
1117.0,2021-05-18,Alpine,0.0
1117.0,2021-05-19,Alpine,0.0
1117.0,2021-05-20,Alpine,0.0
1117.0,2021-05-21,Alpine,0.0
1117.0,2021-05-22,Alpine,0.0
1117.0,2021-05-23,Alpine,0.0
1117.0,2021-05-24,Alpine,0.0
1117.0,2021-05-25,Alpine,0.0
1117.0,2021-05-26,Alpine,0.0
1117.0,2021-05-27,Alpine,0.0
1117.0,2021-05-28,Alpine,0.0
1117.0,2021-05-29,Alpine,0.0
1117.0,2021-05-30,Alpine,0.0
1117.0,2021-05-31,Alpine,0.0
1117.0,2021-06-01,Alpine,0.0
1117.0,2021-06-02,Alpine,0.0
1117.0,2021-06-03,Alpine,0.0
1117.0,2021-06-04,Alpine,0.0
1117.0,2021-06-05,Alpine,0.0
1117.0,2021-06-06,Alpine,0.0
1117.0,2021-06-07,Alpine,0.0
1117.0,2021-06-08,Alpine,0.0
1117.0,2021-06-09,Alpine,0.0
1117.0,2021-06-10,Alpine,0.0
1117.0,2021-06-11,Alpine,0.0
1117.0,2021-06-12,Alpine,0.0
1117.0,2021-06-13,Alpine,0.0
1117.0,2021-06-14,Alpine,0.0
1117.0,2021-06-15,Alpine,0.0
1117.0,2021-06-16,Alpine,0.0
1117.0,2021-06-17,Alpine,0.0
1117.0,2021-06-18,Alpine,0.0
1117.0,2021-06-19,Alpine,0.0
1117.0,2021-06-20,Alpine,0.0
1117.0,2021-06-21,Alpine,0.0
1117.0,2021-06-22,Alpine,0.0
1117.0,2021-06-23,Alpine,0.0
1117.0,2021-06-24,Alpine,0.0
1117.0,2021-06-25,Alpine,0.0
1117.0,2021-06-26,Alpine,0.0
1117.0,2021-06-27,Alpine,0.0
1117.0,2021-06-28,Alpine,0.0
1117.0,2021-06-29,Alpine,0.0
1117.0,2021-06-30,Alpine,0.0
1117.0,2021-07-01,Alpine,0.0
1117.0,2021-07-02,Alpine,0.0
1117.0,2021-07-03,Alpine,0.0
1117.0,2021-07-04,Alpine,0.0
1117.0,2021-07-05,Alpine,0.0
1117.0,2021-07-06,Alpine,0.0
1117.0,2021-07-07,Alpine,0.0
1117.0,2021-07-08,Alpine,0.0
1117.0,2021-07-09,Alpine,0.0
1117.0,2021-07-10,Alpine,0.0
1117.0,2021-07-11,Alpine,0.0
1117.0,2021-07-12,Alpine,0.0
1117.0,2021-07-13,Alpine,0.0
1117.0,2021-07-14,Alpine,0.0
1117.0,2021-07-15,Alpine,0.0
1117.0,2021-07-16,Alpine,0.0
1117.0,2021-07-17,Alpine,0.0
1117.0,2021-07-18,Alpine,0.0
1117.0,2021-07-19,Alpine,0.0
1117.0,2021-07-20,Alpine,0.0
1117.0,2021-07-21,Alpine,0.0
1117.0,2021-07-22,Alpine,0.0
1117.0,2021-07-23,Alpine,0.0
1117.0,2021-07-24,Alpine,0.0
1117.0,2021-07-25,Alpine,0.0
1117.0,2021-07-26,Alpine,0.0
1117.0,2021-07-27,Alpine,0.0
1117.0,2021-07-28,Alpine,0.0
1117.0,2021-07-29,Alpine,0.0
1117.0,2021-07-30,Alpine,0.0
1117.0,2021-07-31,Alpine,0.0
1117.0,2021-08-01,Alpine,0.0
1117.0,2021-08-02,Alpine,0.0
1117.0,2021-08-03,Alpine,0.0
1117.0,2021-08-04,Alpine,0.0
1117.0,2021-08-05,Alpine,0.0
1117.0,2021-08-06,Alpine,0.0
1117.0,2021-08-07,Alpine,0.0
1117.0,2021-08-08,Alpine,0.0
38531.0,2020-02-01,Amador,0.0
38531.0,2020-02-02,Amador,0.0
38531.0,2020-02-03,Amador,0.0
38531.0,2020-02-04,Amador,0.0
38531.0,2020-02-05,Amador,0.0
38531.0,2020-02-06,Amador,0.0
38531.0,2020-02-07,Amador,0.0
38531.0,2020-02-08,Amador,0.0
38531.0,2020-02-09,Amador,0.0
38531.0,2020-02-10,Amador,0.0
38531.0,2020-02-11,Amador,0.0
38531.0,2020-02-12,Amador,0.0
38531.0,2020-02-13,Amador,0.0
38531.0,2020-02-14,Amador,0.0
38531.0,2020-02-15,Amador,0.0
38531.0,2020-02-16,Amador,0.0
38531.0,2020-02-17,Amador,0.0
38531.0,2020-02-18,Amador,0.0
38531.0,2020-02-19,Amador,0.0
38531.0,2020-02-20,Amador,0.0
38531.0,2020-02-21,Amador,0.0
38531.0,2020-02-22,Amador,0.0
38531.0,2020-02-23,Amador,0.0
38531.0,2020-02-24,Amador,0.0
38531.0,2020-02-25,Amador,0.0
38531.0,2020-02-26,Amador,0.0
38531.0,2020-02-27,Amador,0.0
38531.0,2020-02-28,Amador,0.0
38531.0,2020-02-29,Amador,0.0
38531.0,2020-03-01,Amador,0.0
38531.0,2020-03-02,Amador,0.0
38531.0,2020-03-03,Amador,0.0
38531.0,2020-03-04,Amador,0.0
38531.0,2020-03-05,Amador,0.0
38531.0,2020-03-06,Amador,0.0
38531.0,2020-03-07,Amador,0.0
38531.0,2020-03-08,Amador,0.0
38531.0,2020-03-09,Amador,0.0
38531.0,2020-03-10,Amador,0.0
38531.0,2020-03-11,Amador,0.0
38531.0,2020-03-12,Amador,0.0
38531.0,2020-03-13,Amador,0.0
38531.0,2020-03-14,Amador,0.0
38531.0,2020-03-15,Amador,0.0
38531.0,2020-03-16,Amador,0.0
38531.0,2020-03-17,Amador,0.0
38531.0,2020-03-18,Amador,0.0
38531.0,2020-03-19,Amador,0.0
38531.0,2020-03-20,Amador,0.0
38531.0,2020-03-21,Amador,0.0
38531.0,2020-03-22,Amador,0.0
38531.0,2020-03-23,Amador,0.0
38531.0,2020-03-24,Amador,0.0
38531.0,2020-03-25,Amador,0.0
38531.0,2020-03-26,Amador,0.0
38531.0,2020-03-27,Amador,0.0
38531.0,2020-03-28,Amador,0.0
38531.0,2020-03-29,Amador,0.0
38531.0,2020-03-30,Amador,0.0
38531.0,2020-03-31,Amador,0.0
38531.0,2020-04-01,Amador,0.0
38531.0,2020-04-02,Amador,0.0
38531.0,2020-04-03,Amador,0.0
38531.0,2020-04-04,Amador,0.0
38531.0,2020-04-05,Amador,0.0
38531.0,2020-04-06,Amador,0.0
38531.0,2020-04-07,Amador,0.0
38531.0,2020-04-08,Amador,0.0
38531.0,2020-04-09,Amador,0.0
38531.0,2020-04-10,Amador,0.0
38531.0,2020-04-11,Amador,0.0
38531.0,2020-04-12,Amador,0.0
38531.0,2020-04-13,Amador,0.0
38531.0,2020-04-14,Amador,0.0
38531.0,2020-04-15,Amador,0.0
38531.0,2020-04-16,Amador,0.0
38531.0,2020-04-17,Amador,0.0
38531.0,2020-04-18,Amador,0.0
38531.0,2020-04-19,Amador,0.0
38531.0,2020-04-20,Amador,0.0
38531.0,2020-04-21,Amador,0.0
38531.0,2020-04-22,Amador,0.0
38531.0,2020-04-23,Amador,0.0
38531.0,2020-04-24,Amador,0.0
38531.0,2020-04-25,Amador,0.0
38531.0,2020-04-26,Amador,0.0
38531.0,2020-04-27,Amador,0.0
38531.0,2020-04-28,Amador,0.0
38531.0,2020-04-29,Amador,0.0
38531.0,2020-04-30,Amador,0.0
38531.0,2020-05-01,Amador,0.0
38531.0,2020-05-02,Amador,0.0
38531.0,2020-05-03,Amador,0.0
38531.0,2020-05-04,Amador,0.0
38531.0,2020-05-05,Amador,0.0
38531.0,2020-05-06,Amador,0.0
38531.0,2020-05-07,Amador,0.0
38531.0,2020-05-08,Amador,0.0
38531.0,2020-05-09,Amador,0.0
38531.0,2020-05-10,Amador,0.0
38531.0,2020-05-11,Amador,0.0
38531.0,2020-05-12,Amador,0.0
38531.0,2020-05-13,Amador,0.0
38531.0,2020-05-14,Amador,0.0
38531.0,2020-05-15,Amador,0.0
38531.0,2020-05-16,Amador,0.0
38531.0,2020-05-17,Amador,0.0
38531.0,2020-05-18,Amador,0.0
38531.0,2020-05-19,Amador,0.0
38531.0,2020-05-20,Amador,0.0
38531.0,2020-05-21,Amador,0.0
38531.0,2020-05-22,Amador,0.0
38531.0,2020-05-23,Amador,0.0
38531.0,2020-05-24,Amador,0.0
38531.0,2020-05-25,Amador,0.0
38531.0,2020-05-26,Amador,0.0
38531.0,2020-05-27,Amador,0.0
38531.0,2020-05-28,Amador,0.0
38531.0,2020-05-29,Amador,0.0
38531.0,2020-05-30,Amador,0.0
38531.0,2020-05-31,Amador,0.0
38531.0,2020-06-01,Amador,0.0
38531.0,2020-06-02,Amador,0.0
38531.0,2020-06-03,Amador,0.0
38531.0,2020-06-04,Amador,0.0
38531.0,2020-06-05,Amador,0.0
38531.0,2020-06-06,Amador,0.0
38531.0,2020-06-07,Amador,0.0
38531.0,2020-06-08,Amador,0.0
38531.0,2020-06-09,Amador,0.0
38531.0,2020-06-10,Amador,0.0
38531.0,2020-06-11,Amador,0.0
38531.0,2020-06-12,Amador,0.0
38531.0,2020-06-13,Amador,0.0
38531.0,2020-06-14,Amador,0.0
38531.0,2020-06-15,Amador,0.0
38531.0,2020-06-16,Amador,0.0
38531.0,2020-06-17,Amador,0.0
38531.0,2020-06-18,Amador,0.0
38531.0,2020-06-19,Amador,0.0
38531.0,2020-06-20,Amador,0.0
38531.0,2020-06-21,Amador,0.0
38531.0,2020-06-22,Amador,0.0
38531.0,2020-06-23,Amador,0.0
38531.0,2020-06-24,Amador,0.0
38531.0,2020-06-25,Amador,0.0
38531.0,2020-06-26,Amador,0.0
38531.0,2020-06-27,Amador,0.0
38531.0,2020-06-28,Amador,0.0
38531.0,2020-06-29,Amador,0.0
38531.0,2020-06-30,Amador,0.0
38531.0,2020-07-01,Amador,0.0
38531.0,2020-07-02,Amador,0.0
38531.0,2020-07-03,Amador,0.0
38531.0,2020-07-04,Amador,0.0
38531.0,2020-07-05,Amador,0.0
38531.0,2020-07-06,Amador,0.0
38531.0,2020-07-07,Amador,0.0
38531.0,2020-07-08,Amador,0.0
38531.0,2020-07-09,Amador,0.0
38531.0,2020-07-10,Amador,0.0
38531.0,2020-07-11,Amador,0.0
38531.0,2020-07-12,Amador,0.0
38531.0,2020-07-13,Amador,0.0
38531.0,2020-07-14,Amador,0.0
38531.0,2020-07-15,Amador,0.0
38531.0,2020-07-16,Amador,0.0
38531.0,2020-07-17,Amador,0.0
38531.0,2020-07-18,Amador,0.0
38531.0,2020-07-19,Amador,0.0
38531.0,2020-07-20,Amador,0.0
38531.0,2020-07-21,Amador,0.0
38531.0,2020-07-22,Amador,0.0
38531.0,2020-07-23,Amador,0.0
38531.0,2020-07-24,Amador,0.0
38531.0,2020-07-25,Amador,0.0
38531.0,2020-07-26,Amador,0.0
38531.0,2020-07-27,Amador,0.0
38531.0,2020-07-28,Amador,0.0
38531.0,2020-07-29,Amador,0.0
38531.0,2020-07-30,Amador,0.0
38531.0,2020-07-31,Amador,0.0
38531.0,2020-08-01,Amador,0.0
38531.0,2020-08-02,Amador,0.0
38531.0,2020-08-03,Amador,0.0
38531.0,2020-08-04,Amador,0.0
38531.0,2020-08-05,Amador,0.0
38531.0,2020-08-06,Amador,0.0
38531.0,2020-08-07,Amador,2.0
38531.0,2020-08-08,Amador,2.0
38531.0,2020-08-09,Amador,2.0
38531.0,2020-08-10,Amador,2.0
38531.0,2020-08-11,Amador,3.0
38531.0,2020-08-12,Amador,8.0
38531.0,2020-08-13,Amador,8.0
38531.0,2020-08-14,Amador,9.0
